WR_GROUP,Year,WaterUse_m3,Irrigation_m3,IrrArea_m2
26339,2017,33471.412581549564,0,0
26342,2017,NA,NA,NA
26539,2017,NA,NA,NA
26567,2017,NA,NA,NA
26662,2017,8626.207843165173,0,0
26853,2017,NA,NA,NA
26941,2017,50572.75606812,50572.75606812,647497.024
26990,2017,NA,NA,NA
27111,2017,29603.56452768,29603.56452768,68796.5588
27373,2017,108546.40326816001,108546.40326816001,570606.7524
27506,2017,94978.10285964,94978.10285964,424919.922
27800,2017,365.80753955244484,0,0
27838,2017,97250.00782710359,97250.00782710359,558466.1832
28223,2017,18502.227829800002,18502.227829800002,40468.564
28346,2017,3744.2693364533848,0,0
28410,2017,111013.3669788,111013.3669788,291373.6608
28472,2017,NA,NA,NA
29820,2017,72775.42946388,72775.42946388,323748.512
29944,2017,0,0,0
31066,2017,NA,NA,NA
31725,2017,NA,NA,NA
31787,2017,NA,NA,NA
31797,2017,NA,NA,NA
31997,2017,NA,NA,NA
32003,2017,NA,NA,NA
32043,2017,NA,NA,NA
32140,2017,NA,NA,NA
32161,2017,NA,NA,NA
32259,2017,NA,NA,NA
32365,2017,NA,NA,NA
32506,2017,NA,NA,NA
32556,2017,NA,NA,NA
32657,2017,NA,NA,NA
32666,2017,NA,NA,NA
32722,2017,NA,NA,NA
32767,2017,NA,NA,NA
32787,2017,NA,NA,NA
32811,2017,NA,NA,NA
32826,2017,NA,NA,NA
32870,2017,NA,NA,NA
32898,2017,NA,NA,NA
32921,2017,NA,NA,NA
32935,2017,NA,NA,NA
32944,2017,NA,NA,NA
32977,2017,NA,NA,NA
32991,2017,NA,NA,NA
33010,2017,NA,NA,NA
33017,2017,NA,NA,NA
33027,2017,NA,NA,NA
33032,2017,NA,NA,NA
33100,2017,NA,NA,NA
33116,2017,NA,NA,NA
33216,2017,NA,NA,NA
33275,2017,NA,NA,NA
33284,2017,NA,NA,NA
33292,2017,NA,NA,NA
33302,2017,NA,NA,NA
33325,2017,NA,NA,NA
33451,2017,NA,NA,NA
33466,2017,NA,NA,NA
33596,2017,NA,NA,NA
33615,2017,NA,NA,NA
33624,2017,NA,NA,NA
33645,2017,NA,NA,NA
33646,2017,NA,NA,NA
33717,2017,NA,NA,NA
33721,2017,NA,NA,NA
33722,2017,NA,NA,NA
33750,2017,NA,NA,NA
33773,2017,NA,NA,NA
33846,2017,NA,NA,NA
33864,2017,NA,NA,NA
33897,2017,NA,NA,NA
33921,2017,NA,NA,NA
34065,2017,NA,NA,NA
34083,2017,NA,NA,NA
34131,2017,NA,NA,NA
34330,2017,NA,NA,NA
34477,2017,NA,NA,NA
34502,2017,NA,NA,NA
34640,2017,NA,NA,NA
34719,2017,NA,NA,NA
35123,2017,NA,NA,NA
35240,2017,NA,NA,NA
35315,2017,NA,NA,NA
35327,2017,NA,NA,NA
35425,2017,NA,NA,NA
35444,2017,NA,NA,NA
35615,2017,NA,NA,NA
35652,2017,NA,NA,NA
35679,2017,NA,NA,NA
35684,2017,NA,NA,NA
36573,2017,NA,NA,NA
36809,2017,NA,NA,NA
37012,2017,NA,NA,NA
37120,2017,NA,NA,NA
37206,2017,NA,NA,NA
37209,2017,NA,NA,NA
37254,2017,NA,NA,NA
37382,2017,NA,NA,NA
37483,2017,NA,NA,NA
37666,2017,NA,NA,NA
37730,2017,NA,NA,NA
37740,2017,NA,NA,NA
37761,2017,NA,NA,NA
37807,2017,NA,NA,NA
37851,2017,NA,NA,NA
37931,2017,NA,NA,NA
38176,2017,NA,NA,NA
38272,2017,NA,NA,NA
38305,2017,NA,NA,NA
38316,2017,NA,NA,NA
38320,2017,NA,NA,NA
38381,2017,NA,NA,NA
38382,2017,NA,NA,NA
38398,2017,NA,NA,NA
38399,2017,NA,NA,NA
38415,2017,NA,NA,NA
38430,2017,NA,NA,NA
38431,2017,NA,NA,NA
38442,2017,NA,NA,NA
38446,2017,NA,NA,NA
38464,2017,NA,NA,NA
38466,2017,NA,NA,NA
38472,2017,NA,NA,NA
38480,2017,NA,NA,NA
38500,2017,NA,NA,NA
38507,2017,NA,NA,NA
38512,2017,NA,NA,NA
38531,2017,NA,NA,NA
38538,2017,NA,NA,NA
38564,2017,NA,NA,NA
38582,2017,NA,NA,NA
38592,2017,NA,NA,NA
38621,2017,NA,NA,NA
38639,2017,NA,NA,NA
38681,2017,NA,NA,NA
38682,2017,NA,NA,NA
38701,2017,NA,NA,NA
38702,2017,NA,NA,NA
38750,2017,NA,NA,NA
38789,2017,NA,NA,NA
38795,2017,NA,NA,NA
38819,2017,NA,NA,NA
38828,2017,NA,NA,NA
38855,2017,NA,NA,NA
38883,2017,NA,NA,NA
38890,2017,NA,NA,NA
38892,2017,NA,NA,NA
38908,2017,NA,NA,NA
38933,2017,NA,NA,NA
38936,2017,NA,NA,NA
38946,2017,NA,NA,NA
38961,2017,NA,NA,NA
38963,2017,NA,NA,NA
38983,2017,NA,NA,NA
38984,2017,NA,NA,NA
38995,2017,NA,NA,NA
38996,2017,NA,NA,NA
39028,2017,NA,NA,NA
39100,2017,NA,NA,NA
39133,2017,NA,NA,NA
39144,2017,NA,NA,NA
39152,2017,NA,NA,NA
39174,2017,NA,NA,NA
39266,2017,NA,NA,NA
39272,2017,NA,NA,NA
39407,2017,NA,NA,NA
39500,2017,NA,NA,NA
39521,2017,NA,NA,NA
39552,2017,NA,NA,NA
39565,2017,NA,NA,NA
39703,2017,NA,NA,NA
39779,2017,NA,NA,NA
39897,2017,NA,NA,NA
39984,2017,NA,NA,NA
40048,2017,NA,NA,NA
40079,2017,NA,NA,NA
40080,2017,NA,NA,NA
40227,2017,NA,NA,NA
40239,2017,NA,NA,NA
40255,2017,NA,NA,NA
40316,2017,NA,NA,NA
40333,2017,NA,NA,NA
40387,2017,NA,NA,NA
40669,2017,NA,NA,NA
40691,2017,NA,NA,NA
40706,2017,NA,NA,NA
40715,2017,NA,NA,NA
40716,2017,NA,NA,NA
40777,2017,NA,NA,NA
40809,2017,NA,NA,NA
40864,2017,NA,NA,NA
40877,2017,NA,NA,NA
40890,2017,NA,NA,NA
40910,2017,NA,NA,NA
40978,2017,NA,NA,NA
41106,2017,NA,NA,NA
41158,2017,NA,NA,NA
41166,2017,NA,NA,NA
41180,2017,NA,NA,NA
41198,2017,NA,NA,NA
41220,2017,NA,NA,NA
41223,2017,NA,NA,NA
41227,2017,NA,NA,NA
41231,2017,NA,NA,NA
41243,2017,NA,NA,NA
41251,2017,NA,NA,NA
41343,2017,NA,NA,NA
41381,2017,NA,NA,NA
41382,2017,NA,NA,NA
41386,2017,NA,NA,NA
41390,2017,NA,NA,NA
41401,2017,NA,NA,NA
41403,2017,NA,NA,NA
41405,2017,NA,NA,NA
41417,2017,NA,NA,NA
41438,2017,NA,NA,NA
41491,2017,NA,NA,NA
41520,2017,NA,NA,NA
41524,2017,NA,NA,NA
41540,2017,NA,NA,NA
41565,2017,NA,NA,NA
41572,2017,NA,NA,NA
41597,2017,NA,NA,NA
41660,2017,NA,NA,NA
41686,2017,NA,NA,NA
41710,2017,NA,NA,NA
41759,2017,NA,NA,NA
41790,2017,NA,NA,NA
41839,2017,NA,NA,NA
41892,2017,NA,NA,NA
42208,2017,NA,NA,NA
42375,2017,NA,NA,NA
42397,2017,NA,NA,NA
42478,2017,NA,NA,NA
42610,2017,NA,NA,NA
42611,2017,NA,NA,NA
42757,2017,NA,NA,NA
43821,2017,1574.1353001217665,0,0
43926,2017,NA,NA,NA
43930,2017,NA,NA,NA
44649,2017,0,0,0
44652,2017,NA,NA,NA
230,2018,127048.63109796001,127048.63109796001,728434.152
723,2018,76475.87502984,76475.87502984,376357.6452
777,2018,139383.44965116002,139383.44965116002,550372.4704
912,2018,91277.65729368001,91277.65729368001,485622.76800000004
1937,2018,49329.95073117911,49329.95073117911,323748.512
2023,2018,98678.5484256,98678.5484256,809371.28
2126,2018,NA,NA,NA
2297,2018,222026.7339576,222026.7339576,971245.5360000001
2393,2018,263965.11703848,263965.11703848,789136.998
2420,2018,374978.48401728,374978.48401728,1991053.3488
2425,2018,177621.38716608,177621.38716608,728434.152
2460,2018,125815.14924264001,125815.14924264001,607028.46
2500,2018,1029957.3491922,1029957.3491922,4002340.9796
2609,2018,33304.01009364,33304.01009364,279233.0916
2621,2018,323172.24609384,323172.24609384,1982959.6360000002
2700,2018,90751.91210818161,85817.98468690162,910542.6900000001
2701,2018,77709.35688516,77709.35688516,485622.76800000004
2719,2018,0,0,0
2721,2018,450220.8771918,450220.8771918,1448774.5912000001
2752,2018,83876.76616176,83876.76616176,493716.4808
2770,2018,0,0,0
2772,2018,0,0,0
2786,2018,NA,NA,NA
2812,2018,NA,NA,NA
2862,2018,500793.63325992,500793.63325992,2266239.5840000003
2963,2018,290948.26841399935,290948.26841399935,2395738.9888
2964,2018,130749.07666392,130749.07666392,437060.4912
3033,2018,214625.84282568,214625.84282568,1537805.432
3091,2018,NA,NA,NA
3092,2018,0,0,0
3094,2018,106079.43955752,106079.43955752,416826.20920000004
3122,2018,25903.11896172,25903.11896172,133546.2612
3157,2018,43171.8649362,43171.8649362,1294994.048
3180,2018,188722.72386396,188722.72386396,870074.126
3236,2018,117180.77625540001,117180.77625540001,801277.5672
3251,2018,0,0,0
3299,2018,92511.139149,92511.139149,493716.4808
3343,2018,NA,NA,NA
3412,2018,159119.15933628,159119.15933628,505857.05
3424,2018,314537.8731066,314537.8731066,2185302.4560000002
3453,2018,27136.600817040002,27136.600817040002,275186.2352
3480,2018,NA,NA,NA
3520,2018,126808.43504465486,126808.43504465486,489669.62440000003
3647,2018,164053.08675756,164053.08675756,408732.4964
3657,2018,230661.10694484,230661.10694484,809371.28
3662,2018,291039.06163636013,291039.06163636013,2347176.7120000003
3712,2018,246696.371064,246696.371064,2023428.2
3751,2018,108546.40326816001,108546.40326816001,497763.3372
3769,2018,208458.43354908001,208458.43354908001,1315228.33
3780,2018,0,0,0
3786,2018,223260.21581292,223260.21581292,971245.5360000001
3823,2018,102378.99399156,102378.99399156,182108.538
3947,2018,233128.07065548,233128.07065548,930776.9720000001
3969,2018,136916.48594052,136916.48594052,497763.3372
3988,2018,8634.37298724,8634.37298724,52609.133200000004
3989,2018,161586.12304692,161586.12304692,602981.6036
4024,2018,106079.43955752,106079.43955752,485622.76800000004
4062,2018,228194.1432342,228194.1432342,951011.2540000001
4065,2018,123554.38097145266,123554.38097145266,805324.4236
4076,2018,93744.62100432,93744.62100432,356123.3632
4088,2018,128460.20167286445,128460.20167286445,364217.076
4140,2018,NA,NA,NA
4166,2018,522996.30665568,522996.30665568,2144833.892
4219,2018,370044.556596,370044.556596,1011714.1
4231,2018,70308.46575324,70308.46575324,485622.76800000004
4272,2018,112246.84883412,112246.84883412,586794.1780000001
4288,2018,183788.79644268,183788.79644268,809371.28
4310,2018,82643.28430644001,82643.28430644001,696059.3008
4317,2018,149251.30449372,149251.30449372,505857.05
4335,2018,305903.50011936,305903.50011936,890308.408
4483,2018,144317.37707244,144317.37707244,1189775.7816
4573,2018,152951.75005968,152951.75005968,910542.6900000001
4583,2018,0,0,0
4593,2018,0,0,0
4605,2018,101145.51213624,101145.51213624,493716.4808
4618,2018,NA,NA,NA
4639,2018,88810.69358304,88810.69358304,485622.76800000004
4687,2018,117180.77625540001,117180.77625540001,473482.1988
4711,2018,117180.77625540001,117180.77625540001,485622.76800000004
4721,2018,99912.03028092001,99912.03028092001,870074.126
4737,2018,506961.04253652,506961.04253652,1343556.3248
4772,2018,97445.06657028,97445.06657028,477529.0552
4963,2018,244229.40735336,244229.40735336,3237485.12
5012,2018,325639.20980448,325639.20980448,1294994.048
5061,2018,0,0,0
5080,2018,72775.42946388,72775.42946388,485622.76800000004
5147,2018,0,0,0
5151,2018,164053.08675756,164053.08675756,477529.0552
5365,2018,346608.40134492,346608.40134492,1214056.92
5367,2018,161519.95017553723,161519.95017553723,708199.87
5381,2018,102378.99399156,102378.99399156,299467.3736
5410,2018,NA,NA,NA
5411,2018,103612.47584688,103612.47584688,485622.76800000004
5485,2018,56740.16534472,56740.16534472,607028.46
5494,2018,753036.8475091666,753036.8475091666,2525238.3936
5536,2018,59207.12905536,59207.12905536,829605.562
5572,2018,239295.47993208,239295.47993208,2428113.84
5576,2018,93744.62100432,93744.62100432,485622.76800000004
5578,2018,281233.86301296,281233.86301296,983386.1052
5609,2018,67841.5020426,67841.5020426,489669.62440000003
5610,2018,302203.0545534,302203.0545534,2913736.608
5651,2018,NA,NA,NA
5673,2018,54273.201634080004,54273.201634080004,485622.76800000004
5674,2018,114713.81254476,114713.81254476,647497.024
5682,2018,435914.3258684939,435914.3258684939,1922256.79
5685,2018,276299.93559168,276299.93559168,971245.5360000001
5720,2018,55506.6834894,55506.6834894,647497.024
5755,2018,86343.7298724,86343.7298724,485622.76800000004
5758,2018,81409.80245112,81409.80245112,364217.076
5771,2018,107312.92141284,107312.92141284,809371.28
5780,2018,55506.6834894,55506.6834894,477529.0552
5829,2018,81409.80245112,81409.80245112,501810.1936
5852,2018,222026.7339576,222026.7339576,870074.126
5868,2018,228194.1432342,228194.1432342,505857.05
5928,2018,166520.0504682,166520.0504682,485622.76800000004
5956,2018,97445.06657028,97445.06657028,485622.76800000004
5957,2018,139383.44965116002,139383.44965116002,485622.76800000004
5958,2018,115947.29440008,115947.29440008,971245.5360000001
6004,2018,41938.38308088,41938.38308088,182108.538
6028,2018,55988.58597732087,55988.58597732087,469435.3424
6034,2018,186255.76015332,186255.76015332,623215.8856
6037,2018,39471.41937024,39471.41937024,404685.64
6057,2018,149251.30449372,149251.30449372,408732.4964
6109,2018,122114.70367668,122114.70367668,489669.62440000003
6119,2018,44405.34679152,44405.34679152,242811.38400000002
6135,2018,222026.7339576,222026.7339576,930776.9720000001
6144,2018,81409.80245112,81409.80245112,352076.50680000003
6145,2018,154166.39946633388,154166.39946633388,485622.76800000004
6156,2018,104845.9577022,104845.9577022,445154.204
6160,2018,39471.41937024,39471.41937024,360170.2196
6162,2018,191189.68757460002,191189.68757460002,930776.9720000001
6163,2018,182555.31458736002,182555.31458736002,485622.76800000004
6167,2018,171453.97788948,171453.97788948,505857.05
6204,2018,80176.3205958,80176.3205958,1173588.3560000001
6277,2018,131982.55851924,131982.55851924,485622.76800000004
6325,2018,66209.58992559636,66209.58992559636,364217.076
6339,2018,107312.92141284,107312.92141284,485622.76800000004
6365,2018,66608.02018728,66608.02018728,323748.512
6397,2018,0,0,0
6434,2018,209691.9154044,209691.9154044,485622.76800000004
6460,2018,374978.48401728,374978.48401728,1104791.7972000001
6561,2018,NA,NA,NA
6589,2018,70308.46575324,70308.46575324,283279.94800000003
6650,2018,150484.78634904,150484.78634904,821511.8492
6681,2018,104845.9577022,104845.9577022,453247.9168
6686,2018,210925.39725972,210925.39725972,898402.1208
6696,2018,140616.93150648,140616.93150648,437060.4912
6885,2018,120881.22182136,120881.22182136,396591.92720000003
7029,2018,71541.94760856,71541.94760856,485622.76800000004
7048,2018,203524.5061278,203524.5061278,995526.6744
7077,2018,147979.51422020924,147979.51422020924,1011714.1
7081,2018,309603.94568532,309603.94568532,971245.5360000001
7121,2018,219559.77024696,219559.77024696,720340.4392
7477,2018,92511.139149,92511.139149,485622.76800000004
7568,2018,373290.52501888014,373290.52501888014,1942491.0720000002
7597,2018,117180.77625540001,117180.77625540001,485622.76800000004
7598,2018,99912.03028092001,99912.03028092001,485622.76800000004
7621,2018,101145.51213624,101145.51213624,230670.8148
7755,2018,111013.3669788,111013.3669788,404685.64
7756,2018,102378.99399156,102378.99399156,1659211.124
7760,2018,114713.81254476,114713.81254476,433013.6348
7771,2018,37004.455659600004,37004.455659600004,372310.78880000004
7799,2018,23117.540502988337,23117.540502988337,590841.0344
7818,2018,125815.14924264001,125815.14924264001,388498.2144
7851,2018,113480.33068944,113480.33068944,1436634.022
7903,2018,92856.2745273134,92856.2745273134,485622.76800000004
7904,2018,99049.97352370921,99049.97352370921,445154.204
7928,2018,328317.9940839632,102378.99399156,485622.76800000004
8011,2018,213392.36097036,213392.36097036,971245.5360000001
8041,2018,152951.75005968,152951.75005968,971245.5360000001
8133,2018,249163.33477464,249163.33477464,975292.3924
8274,2018,344141.43763428,344141.43763428,1234291.202
8275,2018,81409.80245112,81409.80245112,1991053.3488
8284,2018,0,0,0
8348,2018,191189.68757460002,191189.68757460002,1384024.8888
8349,2018,401514.4413916757,401514.4413916757,1659211.124
8375,2018,150484.78634904,150484.78634904,485622.76800000004
8381,2018,278766.89930232003,278766.89930232003,1011714.1
8382,2018,118414.25811072,118414.25811072,971245.5360000001
8403,2018,186255.76015332,186255.76015332,748668.434
8410,2018,141850.4133618,141850.4133618,445154.204
8429,2018,251630.29848528001,251630.29848528001,971245.5360000001
8434,2018,98678.5484256,98678.5484256,404685.64
8450,2018,97445.06657028,97445.06657028,445154.204
8454,2018,144317.37707244,144317.37707244,489669.62440000003
8463,2018,96211.58471496,96211.58471496,522044.4756
8469,2018,29301.01887397757,29301.01887397757,117358.8356
8471,2018,354009.29247684,354009.29247684,987432.9616
8472,2018,114713.81254476,114713.81254476,497763.3372
8513,2018,37004.455659600004,37004.455659600004,364217.076
8515,2018,8634.37298724,8634.37298724,121405.69200000001
8528,2018,122114.70367668,122114.70367668,465388.48600000003
8591,2018,21849.425869207196,0,0
8706,2018,733921.7039154,733921.7039154,2913736.608
8714,2018,152660.1821147477,152660.1821147477,971245.5360000001
8723,2018,131982.55851924,131982.55851924,485622.76800000004
8765,2018,118414.25811072,118414.25811072,995526.6744
8778,2018,88810.69358304,88810.69358304,485622.76800000004
8784,2018,18502.227829800002,18502.227829800002,93077.69720000001
8804,2018,276299.93559168,276299.93559168,1274759.766
8807,2018,120881.22182136,120881.22182136,364217.076
8830,2018,197357.0968512,197357.0968512,505857.05
8858,2018,25903.11896172,25903.11896172,433013.6348
8900,2018,337974.02835768,337974.02835768,1978912.7796
8918,2018,62907.574621320004,62907.574621320004,194249.1072
8919,2018,107312.92141284,107312.92141284,485622.76800000004
8923,2018,200065.8502756252,200065.8502756252,477529.0552
8940,2018,117180.77625540001,117180.77625540001,445154.204
8947,2018,138149.96779584,138149.96779584,364217.076
8948,2018,107312.92141284,107312.92141284,485622.76800000004
8949,2018,114713.81254476,114713.81254476,485622.76800000004
8952,2018,114713.81254476,114713.81254476,485622.76800000004
8998,2018,651278.41960896,651278.41960896,2670925.224
9046,2018,302203.0545534,302203.0545534,1780616.816
9053,2018,455154.80461308,455154.80461308,1910116.2208
