WR_GROUP,Year,Algorithm,ET_m3,ETo_m3,ETr_m3,precip_m3,ET_m3_nonirr,Irrigation_m3,IrrArea_m2,WaterUse_m3,area_m2_wrg,n_irrfields,n_within_lema,n_within_buffer,CropCode_maincrop,area_m2_maincrop,n_croptypes
577,2016,eemetric,434094.87,741402.6,1046895.22,277239.88,388465.31,193656.65,505857.05,193656.65,493239.18,1,0,1,1,493239.17541427724,1
577,2016,ensemble,396302.88,741402.6,1046895.22,277239.88,356742.63,193656.65,505857.05,193656.65,493239.18,1,0,1,1,493239.17541427724,1
577,2016,ptjpl,331382.74,741402.6,1046895.22,277239.88,314476.97,193656.65,505857.05,193656.65,493239.18,1,0,1,1,493239.17541427724,1
577,2016,sims,340418.88,741402.6,1046895.22,277239.88,314346.26,193656.65,505857.05,193656.65,493239.18,1,0,1,1,493239.17541427724,1
577,2016,ssebop,504958.54,741402.6,1046895.22,277239.88,457740.75,193656.65,505857.05,193656.65,493239.18,1,0,1,1,493239.17541427724,1
577,2017,disalexi,256721.13,734250.63,1039728.45,346692.88,227294.48,88810.69,505857.05,88810.69,493239.18,1,0,1,1,493239.17541427724,1
577,2017,eemetric,420954.97,734250.63,1039728.45,346692.88,396421.26,88810.69,505857.05,88810.69,493239.18,1,0,1,1,493239.17541427724,1
577,2017,ensemble,369914.58,734250.63,1039728.45,346692.88,346278.56,88810.69,505857.05,88810.69,493239.18,1,0,1,1,493239.17541427724,1
577,2017,ptjpl,333789.75,734250.63,1039728.45,346692.88,318114.61,88810.69,505857.05,88810.69,493239.18,1,0,1,1,493239.17541427724,1
577,2017,sims,318124.47,734250.63,1039728.45,346692.88,305492.62,88810.69,505857.05,88810.69,493239.18,1,0,1,1,493239.17541427724,1
577,2017,ssebop,447639.21,734250.63,1039728.45,346692.88,414133.48,88810.69,505857.05,88810.69,493239.18,1,0,1,1,493239.17541427724,1
577,2018,disalexi,295479.86,696419.19,973471.63,291484.62,261646.12,208458.43,505857.05,208458.43,493239.18,1,0,1,1,493239.17541427724,1
577,2018,eemetric,439579.69,696419.19,973471.63,291484.62,368215.38,208458.43,505857.05,208458.43,493239.18,1,0,1,1,493239.17541427724,1
577,2018,ensemble,400692.71,696419.19,973471.63,291484.62,355433.08,208458.43,505857.05,208458.43,493239.18,1,0,1,1,493239.17541427724,1
577,2018,ptjpl,333770.02,696419.19,973471.63,291484.62,320292.26,208458.43,505857.05,208458.43,493239.18,1,0,1,1,493239.17541427724,1
577,2018,sims,322238.09,696419.19,973471.63,291484.62,302962.3,208458.43,505857.05,208458.43,493239.18,1,0,1,1,493239.17541427724,1
577,2018,ssebop,472473.81,696419.19,973471.63,291484.62,433357.47,208458.43,505857.05,208458.43,493239.18,1,0,1,1,493239.17541427724,1
578,2016,disalexi,379816.23,969377.66,1370937.03,418551.66,273434.18,229427.63,493716.48,229427.63,638327.99,4,0,0,1,638327.9928324656,1
578,2016,eemetric,607752.07,969377.66,1370937.03,418551.66,502734.36,229427.63,493716.48,229427.63,638327.99,4,0,0,1,638327.9928324656,1
578,2016,ensemble,533608.45,969377.66,1370937.03,418551.66,461680.3,229427.63,493716.48,229427.63,638327.99,4,0,0,1,638327.9928324656,1
578,2016,ptjpl,445237.18,969377.66,1370937.03,418551.66,406981.97,229427.63,493716.48,229427.63,638327.99,4,0,0,1,638327.9928324656,1
578,2016,sims,439147.41,969377.66,1370937.03,418551.66,406812.81,229427.63,493716.48,229427.63,638327.99,4,0,0,1,638327.9928324656,1
578,2016,ssebop,652667.85,969377.66,1370937.03,418551.66,592387.53,229427.63,493716.48,229427.63,638327.99,4,0,0,1,638327.9928324656,1
578,2017,disalexi,383372.92,967903.12,1376177.7,454425.7,294154.31,160352.64,493716.48,160352.64,638327.99,4,0,0,1,638327.9928324656,1
578,2017,eemetric,630845.54,967903.12,1376177.7,454425.7,513030.59,160352.64,493716.48,160352.64,638327.99,4,0,0,1,638327.9928324656,1
578,2017,ensemble,538880.86,967903.12,1376177.7,454425.7,448138.17,160352.64,493716.48,160352.64,638327.99,4,0,0,1,638327.9928324656,1
578,2017,ptjpl,473476.72,967903.12,1376177.7,454425.7,411689.64,160352.64,493716.48,160352.64,638327.99,4,0,0,1,638327.9928324656,1
578,2017,sims,438435.81,967903.12,1376177.7,454425.7,395354.83,160352.64,493716.48,160352.64,638327.99,4,0,0,1,638327.9928324656,1
578,2017,ssebop,618960.28,967903.12,1376177.7,454425.7,535952.95,160352.64,493716.48,160352.64,638327.99,4,0,0,1,638327.9928324656,1
578,2018,disalexi,282762.89,705211.26,987129.89,349752.52,263148.72,161586.12,493716.48,161586.12,496624.15,1,0,0,5,496624.1492415508,1
578,2018,eemetric,415282.08,705211.26,987129.89,349752.52,365239.75,161586.12,493716.48,161586.12,496624.15,1,0,0,5,496624.1492415508,1
578,2018,ensemble,386870.21,705211.26,987129.89,349752.52,369133.28,161586.12,493716.48,161586.12,496624.15,1,0,0,5,496624.1492415508,1
578,2018,ptjpl,331883.99,705211.26,987129.89,349752.52,330478.54,161586.12,493716.48,161586.12,496624.15,1,0,0,5,496624.1492415508,1
578,2018,sims,317124.32,705211.26,987129.89,349752.52,330518.27,161586.12,493716.48,161586.12,496624.15,1,0,0,5,496624.1492415508,1
578,2018,ssebop,465009.06,705211.26,987129.89,349752.52,458937.83,161586.12,493716.48,161586.12,496624.15,1,0,0,5,496624.1492415508,1
579,2016,disalexi,307507.08,812513.39,1146620.4,357166.18,231272.04,192423.17,477529.06,192423.17,539901.12,2,0,0,1,539901.1167036702,1
579,2016,eemetric,515467.9,812513.39,1146620.4,357166.18,425215.32,192423.17,477529.06,192423.17,539901.12,2,0,0,1,539901.1167036702,1
579,2016,ensemble,454204.52,812513.39,1146620.4,357166.18,390491.58,192423.17,477529.06,192423.17,539901.12,2,0,0,1,539901.1167036702,1
579,2016,ptjpl,378412.96,812513.39,1146620.4,357166.18,344227.45,192423.17,477529.06,192423.17,539901.12,2,0,0,1,539901.1167036702,1
579,2016,sims,365498.27,812513.39,1146620.4,357166.18,344084.38,192423.17,477529.06,192423.17,539901.12,2,0,0,1,539901.1167036702,1
579,2016,ssebop,587740.75,812513.39,1146620.4,357166.18,501044.43,192423.17,477529.06,192423.17,539901.12,2,0,0,1,539901.1167036702,1
579,2017,disalexi,314465.13,815034.73,1158071.7,375198.88,248797.23,189956.21,477529.06,189956.21,539901.12,2,0,0,1,539901.1167036702,1
579,2017,eemetric,486406.46,815034.73,1158071.7,375198.88,433923.93,189956.21,477529.06,189956.21,539901.12,2,0,0,1,539901.1167036702,1
579,2017,ensemble,429813.42,815034.73,1158071.7,375198.88,379037.58,189956.21,477529.06,189956.21,539901.12,2,0,0,1,539901.1167036702,1
579,2017,ptjpl,383954.46,815034.73,1158071.7,375198.88,348209.23,189956.21,477529.06,189956.21,539901.12,2,0,0,1,539901.1167036702,1
579,2017,sims,364567.64,815034.73,1158071.7,375198.88,334393.16,189956.21,477529.06,189956.21,539901.12,2,0,0,1,539901.1167036702,1
579,2017,ssebop,518466.73,815034.73,1158071.7,375198.88,453311.78,189956.21,477529.06,189956.21,539901.12,2,0,0,1,539901.1167036702,1
579,2018,disalexi,334040.11,704941.65,983898.66,347103.07,267236.62,145550.86,477529.06,145550.86,503778.04,1,0,0,1,503778.04081583413,1
579,2018,eemetric,472407.78,704941.65,983898.66,347103.07,376082.9,145550.86,477529.06,145550.86,503778.04,1,0,0,1,503778.04081583413,1
579,2018,ensemble,425027.46,704941.65,983898.66,347103.07,363027.49,145550.86,477529.06,145550.86,503778.04,1,0,0,1,503778.04081583413,1
579,2018,ptjpl,377385.17,704941.65,983898.66,347103.07,327135.83,145550.86,477529.06,145550.86,503778.04,1,0,0,1,503778.04081583413,1
579,2018,sims,346171.08,704941.65,983898.66,347103.07,309435.59,145550.86,477529.06,145550.86,503778.04,1,0,0,1,503778.04081583413,1
579,2018,ssebop,482332.21,704941.65,983898.66,347103.07,442616.87,145550.86,477529.06,145550.86,503778.04,1,0,0,1,503778.04081583413,1
581,2016,disalexi,212937.27,779641.01,1109749.46,247234.84,215895.78,101145.51,485622.77,101145.51,504005.46,1,1,0,1,504005.4596042419,1
581,2016,eemetric,433142.29,779641.01,1109749.46,247234.84,396944.62,101145.51,485622.77,101145.51,504005.46,1,1,0,1,504005.4596042419,1
581,2016,ensemble,390463.11,779641.01,1109749.46,247234.84,364529.51,101145.51,485622.77,101145.51,504005.46,1,1,0,1,504005.4596042419,1
581,2016,ptjpl,320975.88,779641.01,1109749.46,247234.84,321341.28,101145.51,485622.77,101145.51,504005.46,1,1,0,1,504005.4596042419,1
581,2016,sims,338283.42,779641.01,1109749.46,247234.84,321207.72,101145.51,485622.77,101145.51,504005.46,1,1,0,1,504005.4596042419,1
581,2016,ssebop,523908.64,779641.01,1109749.46,247234.84,467732.19,101145.51,485622.77,101145.51,504005.46,1,1,0,1,504005.4596042419,1
581,2017,disalexi,279813.75,766068.14,1091645.59,373170.68,232255.8,123348.19,485622.77,123348.19,504005.46,1,1,0,1,504005.4596042419,1
581,2017,eemetric,503813.94,766068.14,1091645.59,373170.68,405074.23,123348.19,485622.77,123348.19,504005.46,1,1,0,1,504005.4596042419,1
581,2017,ensemble,429180.81,766068.14,1091645.59,373170.68,353837.03,123348.19,485622.77,123348.19,504005.46,1,1,0,1,504005.4596042419,1
581,2017,ptjpl,365131.8,766068.14,1091645.59,373170.68,325058.32,123348.19,485622.77,123348.19,504005.46,1,1,0,1,504005.4596042419,1
581,2017,sims,378256.1,766068.14,1091645.59,373170.68,312160.82,123348.19,485622.77,123348.19,504005.46,1,1,0,1,504005.4596042419,1
581,2017,ssebop,528031.4,766068.14,1091645.59,373170.68,423173.06,123348.19,485622.77,123348.19,504005.46,1,1,0,1,504005.4596042419,1
581,2018,disalexi,330224.38,740767.06,1047439.27,343590.6,267357.26,83876.77,485622.77,83876.77,504005.46,1,1,0,1,504005.4596042419,1
581,2018,eemetric,462087.33,740767.06,1047439.27,343590.6,376252.68,83876.77,485622.77,83876.77,504005.46,1,1,0,1,504005.4596042419,1
581,2018,ensemble,424790.92,740767.06,1047439.27,343590.6,363191.37,83876.77,485622.77,83876.77,504005.46,1,1,0,1,504005.4596042419,1
581,2018,ptjpl,339235.99,740767.06,1047439.27,343590.6,327283.51,83876.77,485622.77,83876.77,504005.46,1,1,0,1,504005.4596042419,1
581,2018,sims,347678.09,740767.06,1047439.27,343590.6,309575.27,83876.77,485622.77,83876.77,504005.46,1,1,0,1,504005.4596042419,1
581,2018,ssebop,542118.35,740767.06,1047439.27,343590.6,442816.68,83876.77,485622.77,83876.77,504005.46,1,1,0,1,504005.4596042419,1
583,2016,disalexi,223947.19,708638.57,1005814.79,198765.71,233406.39,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2016,eemetric,394937.65,708638.57,1005814.79,198765.71,408489.99,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2016,ensemble,354169.28,708638.57,1005814.79,198765.71,368512.89,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2016,ptjpl,321845.82,708638.57,1005814.79,198765.71,323296.13,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2016,sims,327347.25,708638.57,1005814.79,198765.71,338863.01,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2016,ssebop,432612.23,708638.57,1005814.79,198765.71,444941.74,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2018,disalexi,258944.6,677993.3,957164.84,346475.94,251791.26,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2018,eemetric,346190.23,677993.3,957164.84,346475.94,332542.71,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2018,ensemble,333246.38,677993.3,957164.84,346475.94,325121.02,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2018,ptjpl,314331.6,677993.3,957164.84,346475.94,305950.44,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2018,sims,302149.49,677993.3,957164.84,346475.94,279252.19,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
583,2018,ssebop,378755.84,677993.3,957164.84,346475.94,383289.44,0,0,0,460831.2,2,0,0,24,460831.2008027515,1
585,2016,disalexi,331469.43,832582.25,1171709.03,357252.39,240454.78,160352.64,489669.62,160352.64,561338.08,3,0,0,1,561338.0769142702,1
585,2016,eemetric,557928.63,832582.25,1171709.03,357252.39,442098.64,160352.64,489669.62,160352.64,561338.08,3,0,0,1,561338.0769142702,1
585,2016,ensemble,485343.78,832582.25,1171709.03,357252.39,405996.18,160352.64,489669.62,160352.64,561338.08,3,0,0,1,561338.0769142702,1
585,2016,ptjpl,422799.74,832582.25,1171709.03,357252.39,357895.12,160352.64,489669.62,160352.64,561338.08,3,0,0,1,561338.0769142702,1
585,2016,sims,386723.63,832582.25,1171709.03,357252.39,357746.37,160352.64,489669.62,160352.64,561338.08,3,0,0,1,561338.0769142702,1
585,2016,ssebop,604398.25,832582.25,1171709.03,357252.39,520938.58,160352.64,489669.62,160352.64,561338.08,3,0,0,1,561338.0769142702,1
585,2017,disalexi,269372.1,738416.52,1045621.11,358825.06,228882.35,177621.39,493716.48,177621.39,496684.93,1,0,0,1,496684.92775897123,1
585,2017,eemetric,430471.86,738416.52,1045621.11,358825.06,399190.64,177621.39,493716.48,177621.39,496684.93,1,0,0,1,496684.92775897123,1
585,2017,ensemble,371003.77,738416.52,1045621.11,358825.06,348697.65,177621.39,493716.48,177621.39,496684.93,1,0,0,1,496684.92775897123,1
585,2017,ptjpl,339876.53,738416.52,1045621.11,358825.06,320336.94,177621.39,493716.48,177621.39,496684.93,1,0,0,1,496684.92775897123,1
585,2017,sims,319507.48,738416.52,1045621.11,358825.06,307626.78,177621.39,493716.48,177621.39,496684.93,1,0,0,1,496684.92775897123,1
585,2017,ssebop,464499.74,738416.52,1045621.11,358825.06,417026.6,177621.39,493716.48,177621.39,496684.93,1,0,0,1,496684.92775897123,1
585,2018,disalexi,340782.73,772782.9,1074238.29,375529.56,298799.48,134449.52,493716.48,134449.52,561338.08,3,0,0,1,496684.92775897123,2
585,2018,eemetric,502535.18,772782.9,1074238.29,375529.56,417442.4,134449.52,493716.48,134449.52,561338.08,3,0,0,1,496684.92775897123,2
585,2018,ensemble,459607.05,772782.9,1074238.29,375529.56,403529.57,134449.52,493716.48,134449.52,561338.08,3,0,0,1,496684.92775897123,2
585,2018,ptjpl,401616.08,772782.9,1074238.29,375529.56,365453.68,134449.52,493716.48,134449.52,561338.08,3,0,0,1,496684.92775897123,2
585,2018,sims,374748.82,772782.9,1074238.29,375529.56,344256.98,134449.52,493716.48,134449.52,561338.08,3,0,0,1,496684.92775897123,2
585,2018,ssebop,540254.36,772782.9,1074238.29,375529.56,490159.18,134449.52,493716.48,134449.52,561338.08,3,0,0,1,496684.92775897123,2
589,2016,disalexi,269474.94,857394.73,1213975.84,294694.43,247818.55,226960.66,493716.48,226960.66,565795.2,3,0,3,1,495981.84953092434,2
589,2016,eemetric,453930.18,857394.73,1213975.84,294694.43,452509.34,226960.66,493716.48,226960.66,565795.2,3,0,3,1,495981.84953092434,2
589,2016,ensemble,420271.15,857394.73,1213975.84,294694.43,414553.96,226960.66,493716.48,226960.66,565795.2,3,0,3,1,495981.84953092434,2
589,2016,ptjpl,369092.19,857394.73,1213975.84,294694.43,365203.18,226960.66,493716.48,226960.66,565795.2,3,0,3,1,495981.84953092434,2
589,2016,sims,381215.34,857394.73,1213975.84,294694.43,367430.04,226960.66,493716.48,226960.66,565795.2,3,0,3,1,495981.84953092434,2
589,2016,ssebop,551693.59,857394.73,1213975.84,294694.43,527692.22,226960.66,493716.48,226960.66,565795.2,3,0,3,1,495981.84953092434,2
589,2017,disalexi,325067.46,845309.35,1198999.24,383269.67,260729.74,213392.36,505857.05,213392.36,565795.2,3,0,3,1,565795.2010829078,1
589,2017,eemetric,518784.09,845309.35,1198999.24,383269.67,454735.26,213392.36,505857.05,213392.36,565795.2,3,0,3,1,565795.2010829078,1
589,2017,ensemble,444529.61,845309.35,1198999.24,383269.67,397216.52,213392.36,505857.05,213392.36,565795.2,3,0,3,1,565795.2010829078,1
589,2017,ptjpl,383929.84,845309.35,1198999.24,383269.67,364909.61,213392.36,505857.05,213392.36,565795.2,3,0,3,1,565795.2010829078,1
589,2017,sims,387138.78,845309.35,1198999.24,383269.67,350430.92,213392.36,505857.05,213392.36,565795.2,3,0,3,1,565795.2010829078,1
589,2017,ssebop,558793.64,845309.35,1198999.24,383269.67,475052.97,213392.36,505857.05,213392.36,565795.2,3,0,3,1,565795.2010829078,1
589,2018,disalexi,348204.39,808894.77,1135845.18,328087.66,300134.55,242995.93,493716.48,242995.93,565795.2,3,0,3,1,565795.2010829078,1
589,2018,eemetric,505316.05,808894.77,1135845.18,328087.66,422380.26,242995.93,493716.48,242995.93,565795.2,3,0,3,1,565795.2010829078,1
589,2018,ensemble,463857.81,808894.77,1135845.18,328087.66,407717.68,242995.93,493716.48,242995.93,565795.2,3,0,3,1,565795.2010829078,1
589,2018,ptjpl,376914.71,808894.77,1135845.18,328087.66,367407.6,242995.93,493716.48,242995.93,565795.2,3,0,3,1,565795.2010829078,1
589,2018,sims,371331.81,808894.77,1135845.18,328087.66,347528.39,242995.93,493716.48,242995.93,565795.2,3,0,3,1,565795.2010829078,1
589,2018,ssebop,563657.41,808894.77,1135845.18,328087.66,497104.83,242995.93,493716.48,242995.93,565795.2,3,0,3,1,565795.2010829078,1
591,2016,disalexi,555305.14,1902470.79,2703341.98,689422.1,524679.34,157804.19,809371.28,157804.19,1235988.64,3,3,0,1,987227.2316788682,2
591,2016,eemetric,1049063.96,1902470.79,2703341.98,689422.1,980661.47,157804.19,809371.28,157804.19,1235988.64,3,3,0,1,987227.2316788682,2
591,2016,ensemble,947992.32,1902470.79,2703341.98,689422.1,901612.9,157804.19,809371.28,157804.19,1235988.64,3,3,0,1,987227.2316788682,2
591,2016,ptjpl,792513.3,1902470.79,2703341.98,689422.1,789370.06,157804.19,809371.28,157804.19,1235988.64,3,3,0,1,987227.2316788682,2
591,2016,sims,843967.63,1902470.79,2703341.98,689422.1,798598.69,157804.19,809371.28,157804.19,1235988.64,3,3,0,1,987227.2316788682,2
591,2016,ssebop,1211167.42,1902470.79,2703341.98,689422.1,1153044.61,157804.19,809371.28,157804.19,1235988.64,3,3,0,1,987227.2316788682,2
591,2017,disalexi,646013.03,1926479.25,2742269.87,948243.52,584645.08,240043.88,829605.56,240043.88,1268705.96,4,4,0,1,1268705.9574097036,1
591,2017,eemetric,1165606.2,1926479.25,2742269.87,948243.52,1019671.67,240043.88,829605.56,240043.88,1268705.96,4,4,0,1,1268705.9574097036,1
591,2017,ensemble,979971.96,1926479.25,2742269.87,948243.52,890695.02,240043.88,829605.56,240043.88,1268705.96,4,4,0,1,1268705.9574097036,1
591,2017,ptjpl,824382.96,1926479.25,2742269.87,948243.52,818251.91,240043.88,829605.56,240043.88,1268705.96,4,4,0,1,1268705.9574097036,1
591,2017,sims,830926.3,1926479.25,2742269.87,948243.52,785785.72,240043.88,829605.56,240043.88,1268705.96,4,4,0,1,1268705.9574097036,1
591,2017,ssebop,1205259.04,1926479.25,2742269.87,948243.52,1065230.9,240043.88,829605.56,240043.88,1268705.96,4,4,0,1,1268705.9574097036,1
591,2018,disalexi,736137.99,1736978.44,2446609.12,768920.97,634101.31,245462.89,809371.28,245462.89,1195368.79,2,2,0,1,1195368.7910824968,1
591,2018,eemetric,977109.41,1736978.44,2446609.12,768920.97,892372.69,245462.89,809371.28,245462.89,1195368.79,2,2,0,1,1195368.7910824968,1
591,2018,ensemble,908976.58,1736978.44,2446609.12,768920.97,861394.7,245462.89,809371.28,245462.89,1195368.79,2,2,0,1,1195368.7910824968,1
591,2018,ptjpl,762060.37,1736978.44,2446609.12,768920.97,776230.66,245462.89,809371.28,245462.89,1195368.79,2,2,0,1,1195368.7910824968,1
591,2018,sims,743772.66,1736978.44,2446609.12,768920.97,734231.37,245462.89,809371.28,245462.89,1195368.79,2,2,0,1,1195368.7910824968,1
591,2018,ssebop,1139546.41,1736978.44,2446609.12,768920.97,1050245.04,245462.89,809371.28,245462.89,1195368.79,2,2,0,1,1195368.7910824968,1
592,2016,disalexi,143710.39,495973.92,702822.3,168943.69,138457.03,56740.17,222577.1,56740.17,323225.86,3,0,0,1,323225.85636649205,1
592,2016,eemetric,283324.54,495973.92,702822.3,168943.69,254566.22,56740.17,222577.1,56740.17,323225.86,3,0,0,1,323225.85636649205,1
592,2016,ensemble,249578.94,495973.92,702822.3,168943.69,233777.95,56740.17,222577.1,56740.17,323225.86,3,0,0,1,323225.85636649205,1
592,2016,ptjpl,212009.51,495973.92,702822.3,168943.69,206080.73,56740.17,222577.1,56740.17,323225.86,3,0,0,1,323225.85636649205,1
592,2016,sims,229927.67,495973.92,702822.3,168943.69,205995.07,56740.17,222577.1,56740.17,323225.86,3,0,0,1,323225.85636649205,1
592,2016,ssebop,330893.96,495973.92,702822.3,168943.69,299963.29,56740.17,222577.1,56740.17,323225.86,3,0,0,1,323225.85636649205,1
592,2017,disalexi,123384.12,348119.97,494432.66,168597.85,105892.41,48105.79,222577.1,48105.79,229791.26,1,0,0,1,229791.25972439622,1
592,2017,eemetric,219857.38,348119.97,494432.66,168597.85,184685.53,48105.79,222577.1,48105.79,229791.26,1,0,0,1,229791.25972439622,1
592,2017,ensemble,183414.79,348119.97,494432.66,168597.85,161324.95,48105.79,222577.1,48105.79,229791.26,1,0,0,1,229791.25972439622,1
592,2017,ptjpl,151747.25,348119.97,494432.66,168597.85,148203.87,48105.79,222577.1,48105.79,229791.26,1,0,0,1,229791.25972439622,1
592,2017,sims,163478.1,348119.97,494432.66,168597.85,142323.51,48105.79,222577.1,48105.79,229791.26,1,0,0,1,229791.25972439622,1
592,2017,ssebop,214746.83,348119.97,494432.66,168597.85,192937.34,48105.79,222577.1,48105.79,229791.26,1,0,0,1,229791.25972439622,1
592,2018,disalexi,183646.6,468205.58,657900.37,236953.64,172947.48,35770.97,222577.1,35770.97,323225.86,3,0,0,1,229791.25972439622,2
